temperature;humidity;time;date
21.8;36.9;15.11:50;23.12.2021
21.8;36.9;15.12:00;23.12.2021
21.8;36.9;15.12:10;23.12.2021
21.8;36.8;15.12:20;23.12.2021
21.8;36.9;15.12:30;23.12.2021
21.8;36.9;15.12:40;23.12.2021
21.8;36.9;15.12:50;23.12.2021
21.8;37.0;15.13:00;23.12.2021
21.8;36.9;15.13:10;23.12.2021
21.8;36.9;15.13:20;23.12.2021
21.8;36.9;15.13:31;23.12.2021
21.8;36.8;15.13:41;23.12.2021
21.8;36.8;15.13:51;23.12.2021
21.8;36.9;15.14:01;23.12.2021
21.8;36.9;15.14:11;23.12.2021
21.8;36.9;15.14:21;23.12.2021
21.8;36.8;15.14:33;23.12.2021
21.8;36.8;15.14:41;23.12.2021
21.8;36.8;15.14:51;23.12.2021
21.8;36.8;15.15:01;23.12.2021
21.8;36.8;15.15:11;23.12.2021
21.8;36.8;15.15:21;23.12.2021
21.8;36.8;15.15:31;23.12.2021
21.8;36.8;15.15:41;23.12.2021
21.8;36.9;15.15:51;23.12.2021
21.8;36.9;15.16:01;23.12.2021
21.8;36.9;15.16:11;23.12.2021
21.8;36.8;15.16:21;23.12.2021
21.8;36.8;15.16:31;23.12.2021
21.8;36.9;15.16:41;23.12.2021
21.8;36.9;15.16:51;23.12.2021
21.8;36.8;15.17:01;23.12.2021
21.8;36.9;15.17:11;23.12.2021
21.8;36.8;15.17:21;23.12.2021
21.8;36.8;15.17:31;23.12.2021
21.8;36.7;15.17:41;23.12.2021
21.8;36.6;15.17:51;23.12.2021
21.8;36.7;15.18:01;23.12.2021
21.8;36.6;15.18:11;23.12.2021
21.8;36.6;15.18:21;23.12.2021
21.7;36.5;15.18:31;23.12.2021
21.8;36.5;15.18:41;23.12.2021
21.7;36.5;15.18:51;23.12.2021
21.7;36.5;15.19:01;23.12.2021
21.7;36.5;15.19:11;23.12.2021
21.7;36.4;15.19:21;23.12.2021
21.7;36.4;15.19:31;23.12.2021
21.7;36.5;15.19:41;23.12.2021
21.7;36.4;15.19:51;23.12.2021
21.7;36.4;15.20:01;23.12.2021
21.7;36.4;15.20:11;23.12.2021
21.8;36.5;15.20:21;23.12.2021
21.7;36.5;15.20:31;23.12.2021
21.7;36.5;15.20:41;23.12.2021
21.7;36.4;15.20:51;23.12.2021
21.7;36.4;15.21:01;23.12.2021
21.7;36.4;15.21:11;23.12.2021
21.7;36.4;15.21:23;23.12.2021
21.7;36.4;15.21:31;23.12.2021
21.7;36.4;15.21:41;23.12.2021
21.7;36.4;15.21:51;23.12.2021
21.7;36.5;15.22:01;23.12.2021
21.7;36.5;15.22:11;23.12.2021
21.7;36.5;15.22:23;23.12.2021
21.7;36.5;15.22:31;23.12.2021
21.7;36.5;15.22:41;23.12.2021
21.7;36.5;15.22:51;23.12.2021
21.7;36.4;15.23:01;23.12.2021
21.7;36.3;15.23:11;23.12.2021
21.7;36.3;15.23:21;23.12.2021
21.7;36.0;15.23:31;23.12.2021
21.7;35.7;15.23:43;23.12.2021
21.7;35.7;15.23:51;23.12.2021
21.7;35.7;15.24:01;23.12.2021
21.7;35.6;15.24:11;23.12.2021
21.7;35.7;15.24:21;23.12.2021
21.7;35.8;15.24:31;23.12.2021
21.7;35.9;15.24:41;23.12.2021
21.7;35.9;15.24:51;23.12.2021
21.7;35.9;15.25:01;23.12.2021
21.7;36.1;15.25:11;23.12.2021
21.7;36.0;15.25:21;23.12.2021
21.7;36.1;15.25:31;23.12.2021
21.7;36.4;15.25:41;23.12.2021
21.7;36.4;15.25:51;23.12.2021
21.7;36.2;15.26:01;23.12.2021
21.7;36.3;15.26:11;23.12.2021
21.7;36.4;15.26:21;23.12.2021
21.7;36.4;15.26:31;23.12.2021
21.7;36.5;15.26:41;23.12.2021
21.7;36.6;15.26:51;23.12.2021
21.7;36.6;15.27:01;23.12.2021
21.7;36.4;15.27:11;23.12.2021
21.7;36.4;15.27:21;23.12.2021
21.7;36.3;15.27:31;23.12.2021
21.7;36.4;15.27:44;23.12.2021
21.7;36.3;15.27:51;23.12.2021
21.7;36.2;15.28:01;23.12.2021
21.7;36.2;15.28:11;23.12.2021
21.7;36.2;15.28:21;23.12.2021
21.7;36.1;15.28:31;23.12.2021
21.7;36.1;15.28:41;23.12.2021
21.7;36.2;15.28:51;23.12.2021
21.7;36.3;15.29:01;23.12.2021
21.7;36.3;15.29:14;23.12.2021
21.7;36.3;15.29:21;23.12.2021
21.7;36.2;15.29:31;23.12.2021
21.7;36.1;15.29:41;23.12.2021
21.7;36.0;15.29:51;23.12.2021
21.7;36.2;15.30:01;23.12.2021
21.7;36.4;15.30:11;23.12.2021
21.7;36.5;15.30:21;23.12.2021
21.7;36.5;15.30:31;23.12.2021
21.7;36.4;15.30:41;23.12.2021
21.7;36.3;15.30:51;23.12.2021
21.7;36.4;15.31:01;23.12.2021
21.7;36.4;15.31:11;23.12.2021
21.7;36.4;15.31:21;23.12.2021
21.7;36.4;15.31:31;23.12.2021
21.7;36.2;15.31:41;23.12.2021
21.7;36.3;15.31:51;23.12.2021
21.7;36.4;15.32:01;23.12.2021
21.7;36.3;15.32:11;23.12.2021
21.7;36.3;15.32:21;23.12.2021
21.7;36.3;15.32:31;23.12.2021
21.7;36.2;15.32:42;23.12.2021
21.7;36.2;15.32:52;23.12.2021
21.7;36.3;15.33:02;23.12.2021
21.7;36.2;15.33:12;23.12.2021
21.7;36.2;15.33:22;23.12.2021
21.7;36.2;15.33:32;23.12.2021
21.7;36.3;15.33:42;23.12.2021
21.7;36.4;15.33:52;23.12.2021
21.7;36.4;15.34:02;23.12.2021
21.7;36.4;15.34:12;23.12.2021
21.7;36.3;15.34:22;23.12.2021
21.7;36.3;15.34:32;23.12.2021
21.7;36.3;15.34:42;23.12.2021
21.7;36.3;15.34:52;23.12.2021
21.7;36.4;15.35:02;23.12.2021
21.7;36.3;15.35:12;23.12.2021
21.7;36.3;15.35:22;23.12.2021
21.7;36.2;15.35:32;23.12.2021
21.7;36.4;15.35:42;23.12.2021
21.7;36.3;15.35:52;23.12.2021
21.7;36.4;15.36:02;23.12.2021
21.7;36.4;15.36:12;23.12.2021
21.7;36.5;15.36:22;23.12.2021
21.7;36.4;15.36:32;23.12.2021
21.7;36.4;15.36:42;23.12.2021
21.7;36.2;15.36:52;23.12.2021
21.7;36.2;15.37:04;23.12.2021
21.7;36.2;15.37:12;23.12.2021
21.7;36.2;15.37:22;23.12.2021
21.7;36.2;15.37:32;23.12.2021
21.7;36.3;15.37:42;23.12.2021
21.7;36.3;15.37:52;23.12.2021
21.7;36.2;15.38:02;23.12.2021
21.7;36.3;15.38:12;23.12.2021
21.7;36.4;15.38:22;23.12.2021
21.7;36.4;15.38:32;23.12.2021
21.7;36.2;15.38:42;23.12.2021
21.7;36.3;15.38:52;23.12.2021
21.7;36.4;15.39:02;23.12.2021
21.7;36.4;15.39:12;23.12.2021
21.7;36.3;15.39:22;23.12.2021
21.7;36.4;15.39:32;23.12.2021
21.7;36.3;15.39:42;23.12.2021
21.7;36.2;15.39:52;23.12.2021
21.8;36.3;15.40:02;23.12.2021
21.8;36.3;15.40:12;23.12.2021
21.8;36.3;15.40:22;23.12.2021
21.8;36.4;15.40:32;23.12.2021
21.8;36.4;15.40:42;23.12.2021
21.8;36.4;15.40:52;23.12.2021
21.8;36.3;15.41:02;23.12.2021
21.9;36.3;15.41:14;23.12.2021
21.9;36.3;15.41:22;23.12.2021
21.9;36.4;15.41:32;23.12.2021
21.9;36.3;15.41:42;23.12.2021
21.9;36.3;15.41:52;23.12.2021
21.9;36.3;15.42:02;23.12.2021
21.9;36.3;15.42:12;23.12.2021
21.9;36.3;15.42:22;23.12.2021
21.9;36.3;15.42:32;23.12.2021
21.9;36.4;15.42:42;23.12.2021
21.9;36.4;15.42:52;23.12.2021
22.0;36.5;15.43:02;23.12.2021
22.0;36.5;15.43:12;23.12.2021
22.0;36.5;15.43:22;23.12.2021
22.0;36.5;15.43:32;23.12.2021
22.0;36.5;15.43:42;23.12.2021
22.0;36.6;15.43:52;23.12.2021
22.0;36.6;15.44:02;23.12.2021
22.0;36.7;15.44:12;23.12.2021
22.0;37.2;15.44:22;23.12.2021
22.0;37.0;15.44:32;23.12.2021
22.0;37.0;15.44:42;23.12.2021
22.1;36.9;15.44:52;23.12.2021
22.0;36.5;15.45:02;23.12.2021
22.0;36.2;15.45:12;23.12.2021
22.0;36.0;15.45:22;23.12.2021
22.0;35.9;15.45:32;23.12.2021
22.0;35.7;15.45:42;23.12.2021
21.9;35.6;15.45:52;23.12.2021
21.9;35.7;15.46:02;23.12.2021
22.0;36.0;15.46:12;23.12.2021
21.9;35.8;15.46:22;23.12.2021
21.9;35.9;15.46:32;23.12.2021
21.9;35.8;15.46:42;23.12.2021
21.9;35.9;15.46:52;23.12.2021
21.9;35.9;15.47:02;23.12.2021
21.9;36.0;15.47:12;23.12.2021
21.9;35.9;15.47:22;23.12.2021
21.9;35.9;15.47:32;23.12.2021
21.9;35.9;15.47:42;23.12.2021
21.9;35.9;15.47:52;23.12.2021
21.9;35.9;15.48:02;23.12.2021
21.9;36.0;15.48:12;23.12.2021
21.9;36.0;15.48:22;23.12.2021
21.9;36.1;15.48:32;23.12.2021
21.8;36.2;15.48:42;23.12.2021
21.8;36.3;15.48:52;23.12.2021
21.8;36.2;15.49:02;23.12.2021
21.8;36.2;15.49:12;23.12.2021
21.8;36.1;15.49:22;23.12.2021
21.8;36.2;15.49:32;23.12.2021
21.8;36.2;15.49:42;23.12.2021
21.8;36.3;15.49:52;23.12.2021
21.8;36.3;15.50:02;23.12.2021
21.8;36.2;15.50:12;23.12.2021
21.8;36.3;15.50:22;23.12.2021
21.8;36.3;15.50:32;23.12.2021
21.8;36.3;15.50:42;23.12.2021
21.8;36.4;15.50:52;23.12.2021
21.8;36.3;15.51:03;23.12.2021
21.8;36.2;15.51:13;23.12.2021
21.8;36.3;15.51:23;23.12.2021
21.8;36.2;15.51:33;23.12.2021
21.8;36.2;15.51:43;23.12.2021
21.8;36.2;15.51:53;23.12.2021
21.8;36.2;15.52:03;23.12.2021
21.8;36.0;15.52:13;23.12.2021
21.8;36.1;15.52:25;23.12.2021
21.8;36.1;15.52:35;23.12.2021
21.8;36.1;15.52:43;23.12.2021
21.8;36.1;15.52:53;23.12.2021
21.8;36.0;15.53:03;23.12.2021
21.8;36.1;15.53:13;23.12.2021
21.8;36.0;15.53:23;23.12.2021
21.8;36.0;15.53:33;23.12.2021
21.8;36.0;15.53:43;23.12.2021
21.8;36.1;15.53:53;23.12.2021
21.8;36.0;15.54:03;23.12.2021
21.8;36.0;15.54:13;23.12.2021
21.8;36.0;15.54:23;23.12.2021
21.8;36.0;15.54:33;23.12.2021
21.8;36.0;15.54:43;23.12.2021
21.8;35.9;15.54:53;23.12.2021
21.8;36.0;15.55:03;23.12.2021
21.8;35.9;15.55:13;23.12.2021
21.8;35.9;15.55:23;23.12.2021
21.8;35.9;15.55:33;23.12.2021
21.7;35.9;15.55:43;23.12.2021
21.8;35.9;15.55:53;23.12.2021
21.8;35.9;15.56:03;23.12.2021
21.8;35.8;15.56:15;23.12.2021
21.8;35.8;15.56:25;23.12.2021
21.7;35.8;15.56:33;23.12.2021
21.8;35.8;15.56:43;23.12.2021
21.8;35.9;15.56:53;23.12.2021
21.8;35.7;15.57:03;23.12.2021
21.8;35.7;15.57:13;23.12.2021
21.8;35.8;15.57:23;23.12.2021
21.8;35.8;15.57:33;23.12.2021
21.8;35.7;15.57:43;23.12.2021
21.8;35.6;15.57:53;23.12.2021
21.8;35.7;15.58:03;23.12.2021
21.7;35.7;15.58:13;23.12.2021
21.8;35.7;15.58:25;23.12.2021
21.7;35.7;15.58:33;23.12.2021
21.7;35.6;15.58:43;23.12.2021
21.8;35.6;15.58:53;23.12.2021
21.8;35.8;15.59:03;23.12.2021
21.7;35.6;15.59:13;23.12.2021
21.8;35.6;15.59:23;23.12.2021
21.8;35.6;15.59:33;23.12.2021
21.8;35.6;15.59:43;23.12.2021
21.8;35.6;15.59:53;23.12.2021
21.8;35.6;16.00:03;23.12.2021
21.8;35.6;16.00:13;23.12.2021
21.8;35.6;16.00:23;23.12.2021
21.8;35.6;16.00:33;23.12.2021
21.8;35.6;16.00:43;23.12.2021
21.8;35.7;16.00:53;23.12.2021
21.8;35.7;16.01:03;23.12.2021
21.7;35.6;16.01:13;23.12.2021
21.7;35.5;16.01:23;23.12.2021
21.8;35.6;16.01:33;23.12.2021
21.8;35.6;16.01:43;23.12.2021
21.8;35.7;16.01:53;23.12.2021
21.8;35.7;16.02:03;23.12.2021
21.8;35.6;16.02:13;23.12.2021
21.8;35.6;16.02:23;23.12.2021
21.8;35.6;16.02:33;23.12.2021
21.8;35.5;16.02:43;23.12.2021
21.8;35.5;16.02:53;23.12.2021
21.8;35.5;16.03:03;23.12.2021
21.8;35.6;16.03:13;23.12.2021
21.8;35.6;16.03:23;23.12.2021
21.8;35.5;16.03:33;23.12.2021
21.8;35.5;16.03:43;23.12.2021
21.8;35.5;16.03:53;23.12.2021
21.7;35.5;16.04:03;23.12.2021
21.7;35.5;16.04:13;23.12.2021
21.7;35.4;16.04:23;23.12.2021
21.7;35.4;16.04:33;23.12.2021
21.8;35.5;16.04:43;23.12.2021
21.8;35.5;16.04:53;23.12.2021
21.8;35.5;16.05:03;23.12.2021
21.7;35.3;16.05:13;23.12.2021
21.7;35.3;16.05:23;23.12.2021
21.7;35.3;16.05:33;23.12.2021
21.7;35.3;16.05:43;23.12.2021
21.7;35.2;16.05:53;23.12.2021
21.7;35.2;16.06:03;23.12.2021
21.8;35.4;16.06:13;23.12.2021
21.7;35.2;16.06:23;23.12.2021
21.7;35.1;16.06:33;23.12.2021
21.8;35.2;16.06:43;23.12.2021
21.7;35.2;16.06:53;23.12.2021
21.8;35.2;16.07:03;23.12.2021
21.7;35.2;16.07:13;23.12.2021
21.7;35.2;16.07:23;23.12.2021
21.7;35.1;16.07:33;23.12.2021
21.8;35.2;16.07:43;23.12.2021
21.7;35.2;16.07:53;23.12.2021
21.7;35.3;16.08:03;23.12.2021
21.7;35.3;16.08:13;23.12.2021
21.7;35.2;16.08:23;23.12.2021
21.7;35.1;16.08:33;23.12.2021
21.7;35.1;16.08:43;23.12.2021
21.7;35.1;16.08:53;23.12.2021
21.8;35.1;16.09:03;23.12.2021
21.7;35.1;16.09:13;23.12.2021
21.7;35.1;16.09:23;23.12.2021
21.7;35.1;16.09:33;23.12.2021
21.7;35.2;16.09:43;23.12.2021
21.7;35.1;16.09:53;23.12.2021
21.7;35.1;16.10:04;23.12.2021
21.7;35.1;16.10:14;23.12.2021
21.7;35.1;16.10:24;23.12.2021
21.7;35.2;16.10:34;23.12.2021
21.7;35.2;16.10:44;23.12.2021
21.7;35.3;16.10:54;23.12.2021
21.7;35.2;16.11:04;23.12.2021
21.7;35.1;16.11:14;23.12.2021
21.7;35.2;16.11:24;23.12.2021
21.7;35.1;16.11:34;23.12.2021
21.7;35.1;16.11:44;23.12.2021
21.7;35.1;16.11:56;23.12.2021
21.7;35.1;16.12:04;23.12.2021
21.7;34.9;16.12:16;23.12.2021
21.7;34.9;16.12:24;23.12.2021
21.7;35.0;16.12:34;23.12.2021
21.7;35.0;16.12:44;23.12.2021
21.7;35.0;16.12:54;23.12.2021
21.7;35.0;16.13:04;23.12.2021
21.7;34.9;16.13:14;23.12.2021
21.7;35.0;16.13:24;23.12.2021
21.7;35.0;16.13:34;23.12.2021
21.8;35.0;16.13:44;23.12.2021
21.7;35.0;16.13:54;23.12.2021
21.7;35.0;16.14:04;23.12.2021
21.7;34.9;16.14:14;23.12.2021
21.7;34.9;16.14:24;23.12.2021
21.7;34.9;16.14:34;23.12.2021
21.7;34.9;16.14:44;23.12.2021
21.7;34.9;16.14:54;23.12.2021
21.7;34.8;16.15:04;23.12.2021
21.7;34.8;16.15:14;23.12.2021
21.7;34.8;16.15:24;23.12.2021
21.7;34.7;16.15:34;23.12.2021
21.7;34.8;16.15:44;23.12.2021
21.7;34.8;16.15:54;23.12.2021
21.7;34.8;16.16:04;23.12.2021
21.7;34.7;16.16:14;23.12.2021
21.7;34.7;16.16:24;23.12.2021
21.7;34.8;16.16:34;23.12.2021
21.7;34.8;16.16:44;23.12.2021
21.7;34.8;16.16:54;23.12.2021
21.7;34.8;16.17:04;23.12.2021
21.7;34.8;16.17:14;23.12.2021
21.7;34.9;16.17:24;23.12.2021
21.7;34.8;16.17:34;23.12.2021
21.7;34.8;16.17:44;23.12.2021
21.7;34.8;16.17:54;23.12.2021
21.7;34.7;16.18:04;23.12.2021
21.8;34.7;16.18:14;23.12.2021
21.7;34.6;16.18:24;23.12.2021
21.7;34.6;16.18:34;23.12.2021
21.7;34.7;16.18:46;23.12.2021
21.7;34.7;16.18:54;23.12.2021
21.7;34.7;16.19:04;23.12.2021
21.8;34.8;16.19:14;23.12.2021
21.8;34.8;16.19:24;23.12.2021
21.7;34.7;16.19:34;23.12.2021
21.7;34.8;16.19:44;23.12.2021
21.7;34.8;16.19:54;23.12.2021
21.7;34.8;16.20:04;23.12.2021
21.7;34.7;16.20:14;23.12.2021
21.7;34.7;16.20:24;23.12.2021
21.7;34.7;16.20:34;23.12.2021
21.7;34.8;16.20:44;23.12.2021
21.7;34.8;16.20:54;23.12.2021
21.7;34.8;16.21:04;23.12.2021
21.7;34.8;16.21:14;23.12.2021
21.7;34.7;16.21:24;23.12.2021
21.7;34.7;16.21:34;23.12.2021
21.7;34.7;16.21:44;23.12.2021
21.7;34.7;16.21:54;23.12.2021
21.7;34.7;16.22:06;23.12.2021
21.7;34.8;16.22:14;23.12.2021
21.7;34.8;16.22:24;23.12.2021
21.7;34.9;16.22:34;23.12.2021
21.7;34.9;16.22:44;23.12.2021
21.7;34.8;16.22:54;23.12.2021
21.7;34.9;16.23:04;23.12.2021
21.7;34.8;16.23:14;23.12.2021
21.7;34.8;16.23:24;23.12.2021
21.7;34.8;16.23:34;23.12.2021
21.7;34.8;16.23:44;23.12.2021
21.8;34.9;16.23:54;23.12.2021
21.7;34.8;16.24:04;23.12.2021
21.8;34.9;16.24:14;23.12.2021
21.8;34.9;16.24:24;23.12.2021
21.7;34.8;16.24:34;23.12.2021
21.7;34.7;16.24:44;23.12.2021
21.7;34.7;16.24:54;23.12.2021
21.7;34.7;16.25:04;23.12.2021
21.7;34.6;16.25:14;23.12.2021
21.7;34.7;16.25:24;23.12.2021
21.7;34.6;16.25:34;23.12.2021
21.7;34.7;16.25:47;23.12.2021
21.7;34.8;16.25:54;23.12.2021
21.7;34.7;16.26:04;23.12.2021
21.7;34.6;16.26:14;23.12.2021
21.7;34.7;16.26:24;23.12.2021
21.7;34.8;16.26:34;23.12.2021
21.6;34.8;16.26:44;23.12.2021
21.7;34.7;16.26:55;23.12.2021
21.7;34.7;16.27:05;23.12.2021
21.7;34.7;16.27:15;23.12.2021
21.7;34.7;16.27:25;23.12.2021
21.7;34.8;16.27:35;23.12.2021
21.7;34.8;16.27:45;23.12.2021
21.7;34.8;16.27:55;23.12.2021
21.7;34.8;16.28:05;23.12.2021
21.7;34.7;16.28:15;23.12.2021
21.7;34.7;16.28:25;23.12.2021
21.7;34.8;16.28:35;23.12.2021
21.7;34.8;16.28:45;23.12.2021
21.7;34.9;16.28:55;23.12.2021
21.7;35.0;16.29:05;23.12.2021
21.7;34.9;16.29:15;23.12.2021
21.7;34.9;16.29:25;23.12.2021
21.7;34.8;16.29:35;23.12.2021
21.7;34.9;16.29:45;23.12.2021
21.7;35.0;16.29:55;23.12.2021
21.7;34.9;16.30:05;23.12.2021
21.7;34.9;16.30:15;23.12.2021
21.7;34.8;16.30:25;23.12.2021
21.7;35.0;16.30:35;23.12.2021
21.7;35.0;16.30:45;23.12.2021
21.7;35.0;16.30:55;23.12.2021
21.7;35.1;16.31:05;23.12.2021
21.7;35.1;16.31:15;23.12.2021
21.7;35.1;16.31:25;23.12.2021
21.7;35.0;16.31:35;23.12.2021
21.7;35.0;16.31:49;23.12.2021
21.7;35.0;16.31:55;23.12.2021
21.7;35.0;16.32:05;23.12.2021
21.7;34.9;16.32:15;23.12.2021
21.7;35.0;16.32:25;23.12.2021
21.7;34.8;16.32:35;23.12.2021
21.7;34.7;16.32:45;23.12.2021
21.7;34.8;16.32:55;23.12.2021
21.7;34.8;16.33:05;23.12.2021
21.7;34.9;16.33:15;23.12.2021
21.7;34.8;16.33:25;23.12.2021
21.7;34.8;16.33:35;23.12.2021
21.7;34.8;16.33:45;23.12.2021
21.7;34.8;16.33:55;23.12.2021
21.7;34.9;16.34:05;23.12.2021
21.7;34.9;16.34:15;23.12.2021
21.7;34.9;16.34:25;23.12.2021
21.7;34.9;16.34:35;23.12.2021
21.7;34.9;16.34:45;23.12.2021
21.7;35.0;16.34:55;23.12.2021
21.7;34.9;16.35:05;23.12.2021
21.7;34.9;16.35:15;23.12.2021
21.7;34.8;16.35:25;23.12.2021
21.7;34.8;16.35:35;23.12.2021
21.7;34.9;16.35:45;23.12.2021
21.7;34.9;16.35:55;23.12.2021
21.7;34.8;16.36:05;23.12.2021
21.7;34.8;16.36:15;23.12.2021
21.7;34.8;16.36:25;23.12.2021
21.7;34.8;16.36:35;23.12.2021
21.7;34.8;16.36:45;23.12.2021
21.7;34.8;16.36:55;23.12.2021
21.7;34.8;16.37:05;23.12.2021
21.7;34.8;16.37:15;23.12.2021
21.7;34.7;16.37:25;23.12.2021
21.7;34.7;16.37:35;23.12.2021
21.7;34.7;16.37:45;23.12.2021
21.7;34.6;16.37:55;23.12.2021
21.7;34.6;16.38:05;23.12.2021
21.7;34.6;16.38:15;23.12.2021
21.7;34.5;16.38:25;23.12.2021
21.8;34.6;16.38:35;23.12.2021
21.7;34.6;16.38:45;23.12.2021
21.7;34.6;16.38:55;23.12.2021
21.7;34.7;16.39:05;23.12.2021
21.7;34.6;16.39:15;23.12.2021
21.7;34.6;16.39:28;23.12.2021
21.7;34.5;16.39:35;23.12.2021
21.7;34.4;16.39:45;23.12.2021
21.7;34.5;16.39:55;23.12.2021
21.7;34.5;16.40:05;23.12.2021
21.7;34.5;16.40:15;23.12.2021
21.7;34.5;16.40:25;23.12.2021
21.7;34.6;16.40:35;23.12.2021
21.7;34.6;16.40:45;23.12.2021
21.7;34.4;16.40:58;23.12.2021
21.7;34.4;16.41:05;23.12.2021
21.7;34.4;16.41:15;23.12.2021
21.7;34.4;16.41:25;23.12.2021
21.7;34.4;16.41:35;23.12.2021
21.7;34.4;16.41:45;23.12.2021
21.7;34.4;16.41:55;23.12.2021
21.7;34.4;16.42:05;23.12.2021
21.7;34.4;16.42:15;23.12.2021
21.7;34.5;16.42:25;23.12.2021
21.7;34.4;16.42:35;23.12.2021
21.7;34.4;16.42:45;23.12.2021
21.7;34.4;16.42:55;23.12.2021
21.7;34.4;16.43:05;23.12.2021
21.7;34.4;16.43:16;23.12.2021
21.7;34.4;16.43:26;23.12.2021
21.7;34.3;16.43:36;23.12.2021
21.7;34.3;16.43:46;23.12.2021
21.7;34.4;16.43:56;23.12.2021
21.7;34.3;16.44:06;23.12.2021
21.7;34.4;16.44:18;23.12.2021
21.7;34.4;16.44:26;23.12.2021
21.7;34.3;16.44:36;23.12.2021
21.7;34.2;16.44:46;23.12.2021
21.7;34.3;16.44:56;23.12.2021
21.7;34.3;16.45:06;23.12.2021
21.7;34.2;16.45:16;23.12.2021
21.7;34.2;16.45:26;23.12.2021
21.7;34.2;16.45:36;23.12.2021
21.7;34.2;16.45:46;23.12.2021
21.7;34.3;16.45:56;23.12.2021
21.7;34.3;16.46:06;23.12.2021
21.7;34.4;16.46:16;23.12.2021
21.6;34.2;16.46:26;23.12.2021
21.7;34.2;16.46:36;23.12.2021
21.7;34.2;16.46:48;23.12.2021
21.7;34.2;16.46:56;23.12.2021
21.7;34.2;16.47:06;23.12.2021
21.7;34.2;16.47:16;23.12.2021
21.7;34.1;16.47:26;23.12.2021
21.7;34.1;16.47:36;23.12.2021
21.7;34.2;16.47:46;23.12.2021
21.7;34.1;16.47:56;23.12.2021
21.7;34.1;16.48:06;23.12.2021
21.7;34.1;16.48:16;23.12.2021
21.7;34.0;16.48:26;23.12.2021
21.7;34.0;16.48:36;23.12.2021
21.7;34.0;16.48:46;23.12.2021
21.7;34.0;16.48:56;23.12.2021
21.7;34.0;16.49:06;23.12.2021
21.7;34.0;16.49:16;23.12.2021
21.7;34.1;16.49:26;23.12.2021
21.7;34.1;16.49:36;23.12.2021
21.7;34.1;16.49:46;23.12.2021
21.7;34.0;16.49:56;23.12.2021
21.7;34.0;16.50:06;23.12.2021
21.6;33.9;16.50:16;23.12.2021
21.7;34.0;16.50:26;23.12.2021
21.7;34.0;16.50:36;23.12.2021
21.7;34.0;16.50:46;23.12.2021
21.7;34.0;16.50:56;23.12.2021
21.7;33.9;16.51:06;23.12.2021
21.7;33.9;16.51:16;23.12.2021
21.7;34.0;16.51:26;23.12.2021
21.7;34.0;16.51:36;23.12.2021
21.7;33.9;16.51:46;23.12.2021
21.7;33.9;16.51:56;23.12.2021
21.7;33.9;16.52:06;23.12.2021
21.7;33.9;16.52:16;23.12.2021
21.7;33.9;16.52:26;23.12.2021
21.7;33.9;16.52:36;23.12.2021
21.7;33.9;16.52:46;23.12.2021
21.7;33.9;16.52:56;23.12.2021
21.7;33.9;16.53:06;23.12.2021
21.7;33.8;16.53:16;23.12.2021
21.7;33.8;16.53:26;23.12.2021
21.7;33.9;16.53:36;23.12.2021
21.7;33.9;16.53:46;23.12.2021
21.7;33.8;16.53:56;23.12.2021
21.7;33.8;16.54:06;23.12.2021
21.7;33.8;16.54:16;23.12.2021
21.7;33.8;16.54:26;23.12.2021
21.7;33.8;16.54:36;23.12.2021
21.7;33.8;16.54:46;23.12.2021
21.7;33.8;16.54:56;23.12.2021
21.7;33.8;16.55:06;23.12.2021
21.7;33.8;16.55:16;23.12.2021
21.7;33.7;16.55:26;23.12.2021
21.7;33.7;16.55:36;23.12.2021
21.7;33.7;16.55:46;23.12.2021
21.7;33.7;16.55:56;23.12.2021
21.7;33.7;16.56:06;23.12.2021
21.7;33.8;16.56:16;23.12.2021
21.7;33.7;16.56:26;23.12.2021
21.7;33.8;16.56:36;23.12.2021
21.7;33.9;16.56:46;23.12.2021
21.7;33.7;16.56:59;23.12.2021
21.7;33.7;16.57:06;23.12.2021
21.7;33.7;16.57:19;23.12.2021
21.7;33.8;16.57:26;23.12.2021
21.7;33.7;16.57:39;23.12.2021
21.6;33.6;16.57:46;23.12.2021
21.7;33.6;16.57:56;23.12.2021
21.7;33.7;16.58:06;23.12.2021
21.7;33.7;16.58:16;23.12.2021
21.7;33.7;16.58:26;23.12.2021
21.7;33.7;16.58:36;23.12.2021
21.7;33.7;16.58:46;23.12.2021
21.7;33.6;16.58:56;23.12.2021
21.7;33.7;16.59:06;23.12.2021
21.7;33.7;16.59:16;23.12.2021
21.7;33.6;16.59:26;23.12.2021
21.7;33.6;16.59:36;23.12.2021
21.7;33.7;16.59:46;23.12.2021
21.7;33.7;16.59:56;23.12.2021
21.6;33.6;17.00:06;23.12.2021
21.6;33.6;17.00:16;23.12.2021
21.7;33.6;17.00:26;23.12.2021
21.7;33.5;17.00:36;23.12.2021
21.7;33.4;17.00:46;23.12.2021
21.6;33.4;17.00:56;23.12.2021
21.7;33.5;17.01:06;23.12.2021
21.7;33.5;17.01:16;23.12.2021
21.7;33.5;17.01:26;23.12.2021
21.7;33.4;17.01:37;23.12.2021
21.7;33.5;17.01:47;23.12.2021
21.6;33.5;17.01:59;23.12.2021
21.6;33.4;17.02:07;23.12.2021
21.7;33.4;17.02:17;23.12.2021
21.7;33.3;17.02:27;23.12.2021
21.6;33.3;17.02:37;23.12.2021
21.7;33.4;17.02:47;23.12.2021
